acc_train=0.0003149932964597732,acc_loss=2.634768486022949,val_acc=0.00045896739973445714,val_loss=9.702135801315308
acc_train=0.012377683445109831,acc_loss=1.5583176612854004,val_acc=0.0170557042167524,val_loss=1.5744140520691872
acc_train=0.017005599716670938,acc_loss=1.5505869388580322,val_acc=0.013591681562788721,val_loss=1.5839090682566166
acc_train=0.014543220111222463,acc_loss=1.5797855854034424,val_acc=0.017371675746608767,val_loss=1.58194912225008
acc_train=0.019433395920732885,acc_loss=1.6386739015579224,val_acc=0.017670270848781894,val_loss=1.5872815325856209
acc_train=0.01905650296936495,acc_loss=1.5667685270309448,val_acc=0.009073487104182373,val_loss=1.5999122112989426
acc_train=0.0039376009251546945,acc_loss=1.6649481058120728,val_acc=0.01758567029419536,val_loss=1.5859585404396057
acc_train=0.019322736927285186,acc_loss=1.529239535331726,val_acc=0.007149505090939439,val_loss=1.5935206934809685
acc_train=0.009261594543927571,acc_loss=1.587098479270935,val_acc=0.00485241357331051,val_loss=1.6246175095438957
acc_train=0.008822485519647224,acc_loss=1.5422929525375366,val_acc=0.014795762054189844,val_loss=1.5938319340348244
acc_train=0.014545388590674493,acc_loss=1.5944737195968628,val_acc=0.014939562028462238,val_loss=1.579956315457821
acc_train=0.01728781525013289,acc_loss=1.6391935348510742,val_acc=0.016781692282200965,val_loss=1.5882237777113914
acc_train=0.016437747013154373,acc_loss=1.627781629562378,val_acc=0.01171944889633795,val_loss=1.5971787720918655
acc_train=0.009546055842920296,acc_loss=1.544771432876587,val_acc=0.01300650198862751,val_loss=1.591028742492199
acc_train=0.010649434000880562,acc_loss=1.5805188417434692,val_acc=0.01740368004985808,val_loss=1.580370970070362
acc_train=0.016944206863443348,acc_loss=1.5105315446853638,val_acc=0.017729974451720615,val_loss=1.581347856670618
acc_train=0.018549191677587076,acc_loss=1.5586326122283936,val_acc=0.01767937550136838,val_loss=1.5769504308700562
acc_train=0.010509374958046712,acc_loss=1.7400742769241333,val_acc=0.0024864399817078366,val_loss=1.6323910094797611
acc_train=0.0036723708101985652,acc_loss=1.642362356185913,val_acc=0.017933176031485434,val_loss=1.5945906043052673
acc_train=0.018942725605778917,acc_loss=1.7015986442565918,val_acc=0.011732914476049034,val_loss=1.5857549421489239
acc_train=0.019010472495189126,acc_loss=1.488581657409668,val_acc=0.009494160226449591,val_loss=1.5950557477772236
acc_train=0.007409774916797739,acc_loss=1.5875746011734009,val_acc=0.010420124229931906,val_loss=1.5850998759269714
acc_train=0.009040318564827145,acc_loss=1.7112592458724976,val_acc=0.003665168090470139,val_loss=1.6378386430442333
acc_train=0.0030586373933536395,acc_loss=1.5923690795898438,val_acc=0.017335509375165984,val_loss=1.5874188281595707
acc_train=0.014927511206971424,acc_loss=1.649746060371399,val_acc=0.008565868259921661,val_loss=1.5945848785340786
acc_train=0.008986803366748444,acc_loss=1.6095201969146729,val_acc=0.008911039742133642,val_loss=1.5952026061713696
acc_train=0.010062883531514256,acc_loss=1.6568708419799805,val_acc=0.016703330343975985,val_loss=1.5926178209483624
acc_train=0.01343886333276468,acc_loss=1.575251817703247,val_acc=0.009057146979333429,val_loss=1.5809364430606365
acc_train=0.012156905420356164,acc_loss=1.5446363687515259,val_acc=0.017902351818018806,val_loss=1.5685681886970997
acc_train=0.017679183039822795,acc_loss=1.6531721353530884,val_acc=0.013970245159185614,val_loss=1.5706869512796402
acc_train=0.01664059765014124,acc_loss=1.5505670309066772,val_acc=0.010948672286736266,val_loss=1.5755235627293587
acc_train=0.012561276820500655,acc_loss=1.6296674013137817,val_acc=0.017632600254978183,val_loss=1.5790907852351665
acc_train=0.014411641965569275,acc_loss=1.737485408782959,val_acc=0.008378906230588672,val_loss=1.589137028902769
acc_train=0.011151567058242934,acc_loss=1.5324411392211914,val_acc=0.006852989511673211,val_loss=1.5943516790866852
acc_train=0.007880819053099002,acc_loss=1.7167476415634155,val_acc=0.017481155321694634,val_loss=1.5966088734567165
acc_train=0.008510257879390025,acc_loss=1.7334719896316528,val_acc=0.0046561234825454375,val_loss=1.618934791535139
acc_train=0.009833834720271033,acc_loss=1.642354965209961,val_acc=0.008331063567100368,val_loss=1.605624794960022
acc_train=0.009829814971561934,acc_loss=1.5542566776275635,val_acc=0.010655150408968948,val_loss=1.586338359862566
acc_train=0.012417010793048324,acc_loss=1.5482341051101685,val_acc=0.016407921868868396,val_loss=1.5788187757134438
acc_train=0.008840732738514122,acc_loss=1.688508152961731,val_acc=0.002661415491421659,val_loss=1.627620279788971
acc_train=0.0003561606674725434,acc_loss=1.6536589860916138,val_acc=0.01812594374600269,val_loss=1.590661846101284
acc_train=0.017473078378535168,acc_loss=1.6126341819763184,val_acc=0.0043080063180921425,val_loss=1.6027283631265163
acc_train=0.0046568490392397315,acc_loss=1.598544716835022,val_acc=0.015596177413430314,val_loss=1.5832790210843086
acc_train=0.018776177341914394,acc_loss=1.4822196960449219,val_acc=0.013527532191947937,val_loss=1.5845252610743046
acc_train=0.012020095958059168,acc_loss=1.5227941274642944,val_acc=0.01419807244091955,val_loss=1.5834624879062176
acc_train=0.01457787209448095,acc_loss=1.752501130104065,val_acc=0.012309704600636344,val_loss=1.5963512174785137
acc_train=0.017719328183890923,acc_loss=1.5574040412902832,val_acc=0.01059177705459484,val_loss=1.5885987244546413
acc_train=0.0047551193132290715,acc_loss=1.670444130897522,val_acc=0.017260835284701542,val_loss=1.589479222893715
acc_train=0.019451442973795717,acc_loss=1.649243950843811,val_acc=0.006058462496869485,val_loss=1.6032482720911503
acc_train=0.007965136235678166,acc_loss=1.5915040969848633,val_acc=0.008051535597420917,val_loss=1.5887978710234165
acc_train=0.00796808483257406,acc_loss=1.5727342367172241,val_acc=0.010856342098012173,val_loss=1.5826296284794807
acc_train=0.009990667131912302,acc_loss=1.5988417863845825,val_acc=0.01235938226348159,val_loss=1.5833185315132141
acc_train=0.007786072002267788,acc_loss=1.5579043626785278,val_acc=0.0026581719721957536,val_loss=1.6295141987502575
acc_train=0.0013067648113485658,acc_loss=1.7119114398956299,val_acc=0.013142602283368044,val_loss=1.5940162241458893
acc_train=0.01652561284085783,acc_loss=1.5308265686035156,val_acc=0.007541890343568867,val_loss=1.6003896296024323
acc_train=0.010844194255865754,acc_loss=1.6367571353912354,val_acc=0.01045970376093156,val_loss=1.6033248901367188
acc_train=0.014684123574482504,acc_loss=1.5759809017181396,val_acc=0.007565234644547438,val_loss=1.6020492501556873
acc_train=0.015632679553195177,acc_loss=1.570537805557251,val_acc=0.009875772764998802,val_loss=1.5884573720395565
acc_train=0.012186427497815459,acc_loss=1.6827234029769897,val_acc=0.0170241301493085,val_loss=1.584624968469143
acc_train=0.01726848668094437,acc_loss=1.636000156402588,val_acc=0.007183119040382584,val_loss=1.6084492094814777
acc_train=0.010553543987117713,acc_loss=1.5192972421646118,val_acc=0.01755014298040343,val_loss=1.577146265655756
acc_train=0.015979358808548796,acc_loss=1.540737271308899,val_acc=0.01251878482414021,val_loss=1.5902361422777176
acc_train=0.013521221724033307,acc_loss=1.5245115756988525,val_acc=0.016895751997307966,val_loss=1.576657846570015
acc_train=0.012011883402781058,acc_loss=1.6411042213439941,val_acc=0.003724198426759743,val_loss=1.6313722766935825
acc_train=0.0031511576536346567,acc_loss=1.6599750518798828,val_acc=0.01769777259603542,val_loss=1.5865672677755356
acc_train=0.015588312229093015,acc_loss=1.5808151960372925,val_acc=0.010521594960514703,val_loss=1.5850152671337128
acc_train=0.016468489402236122,acc_loss=1.4027312994003296,val_acc=0.016154513332069676,val_loss=1.5906469151377678
acc_train=0.026110245067214086,acc_loss=1.4602818489074707,val_acc=0.018218570531053187,val_loss=1.5873281322419643
acc_train=0.012862515203321254,acc_loss=1.6661790609359741,val_acc=0.01042722307634437,val_loss=1.6237984672188759
acc_train=0.0148853679733299,acc_loss=1.619186282157898,val_acc=0.01753755335819756,val_loss=1.5952567495405674
acc_train=0.013148636778989574,acc_loss=1.6458910703659058,val_acc=0.0070720870016659325,val_loss=1.6065530069172382
acc_train=0.010334643247919557,acc_loss=1.535841703414917,val_acc=0.011160040589943767,val_loss=1.668528687208891
acc_train=0.01705042518740711,acc_loss=1.6274433135986328,val_acc=0.016565119945326258,val_loss=1.5892707630991936
acc_train=0.01216720273088407,acc_loss=1.6316617727279663,val_acc=0.010563794244598771,val_loss=1.589562576264143
acc_train=0.012933205585513427,acc_loss=1.6454591751098633,val_acc=0.015858573709839528,val_loss=1.5802419483661652
acc_train=0.016767781985434677,acc_loss=1.6654497385025024,val_acc=0.006501120932434884,val_loss=1.6216834224760532
acc_train=0.011639106986704437,acc_loss=1.593828558921814,val_acc=0.01581034144148919,val_loss=1.5833384282886982
acc_train=0.019074646377126792,acc_loss=1.6314283609390259,val_acc=0.015823851400046003,val_loss=1.5835007317364216
acc_train=0.013306328774188449,acc_loss=1.6236846446990967,val_acc=0.012093502460817479,val_loss=1.5916016660630703
acc_train=0.015225603092535166,acc_loss=1.558876395225525,val_acc=0.009140784449638263,val_loss=1.5955710597336292
acc_train=0.015851784053287056,acc_loss=1.5715306997299194,val_acc=0.017622254132348678,val_loss=1.5783284343779087
acc_train=0.014182708733220278,acc_loss=1.694983959197998,val_acc=0.015182558006994803,val_loss=1.581956185400486
acc_train=0.015163587506506312,acc_loss=1.5319666862487793,val_acc=0.014528195682233853,val_loss=1.5801052115857601
acc_train=0.017752788391945665,acc_loss=1.5467031002044678,val_acc=0.013778849628016402,val_loss=1.582651186734438
acc_train=0.013417046024852332,acc_loss=1.7230160236358643,val_acc=0.01269387202725597,val_loss=1.6005395762622356
acc_train=0.018544030002897796,acc_loss=1.5562381744384766,val_acc=0.01682966839314262,val_loss=1.5915241055190563
acc_train=0.019224786985883726,acc_loss=1.6182825565338135,val_acc=0.01757515775963714,val_loss=1.583167340606451
acc_train=0.014015009807417773,acc_loss=1.7497093677520752,val_acc=0.016729368176153066,val_loss=1.5848016031086445
acc_train=0.02148959526011593,acc_loss=1.5346078872680664,val_acc=0.008806585962145612,val_loss=1.589468102902174
acc_train=0.01283812063873603,acc_loss=1.5433626174926758,val_acc=0.0018166623819080507,val_loss=1.6862672977149487
acc_train=0.0020417569621890867,acc_loss=1.5541858673095703,val_acc=0.009948508611716783,val_loss=1.5967721231281757
acc_train=0.00733303664725166,acc_loss=1.6173661947250366,val_acc=0.007540265196899846,val_loss=1.6003788337111473
acc_train=0.0056109430061450855,acc_loss=1.63614022731781,val_acc=0.0035260111211829746,val_loss=1.6338434107601643
acc_train=0.004764732964207316,acc_loss=1.6942565441131592,val_acc=0.01775941456550697,val_loss=1.5826347433030605
acc_train=0.01650131206634968,acc_loss=1.6356555223464966,val_acc=0.015803456594022304,val_loss=1.5821386575698853
acc_train=0.012282470909717274,acc_loss=1.5874249935150146,val_acc=0.01807045207668616,val_loss=1.5842167548835278
acc_train=0.022387083542156117,acc_loss=1.424798846244812,val_acc=0.017099548449416094,val_loss=1.5776980184018612
acc_train=0.018506475311382328,acc_loss=1.504514217376709,val_acc=0.011980878374919226,val_loss=1.5787573717534542
acc_train=0.01606014618632915,acc_loss=1.6041879653930664,val_acc=0.013548952353472622,val_loss=1.5811295807361603
acc_train=0.013458195911839287,acc_loss=1.5266286134719849,val_acc=0.017325530788856517,val_loss=1.579498641192913
acc_train=0.014435485328479401,acc_loss=1.5660947561264038,val_acc=0.004657457628951476,val_loss=1.6305681355297565
acc_train=0.007259309323981484,acc_loss=1.6271406412124634,val_acc=0.016644376611863163,val_loss=1.5873879492282867
acc_train=0.017542332784333828,acc_loss=1.5651665925979614,val_acc=0.017537109224124617,val_loss=1.5898354388773441
acc_train=0.019243871228683103,acc_loss=1.537939429283142,val_acc=0.012952507488793575,val_loss=1.5885623432695866
acc_train=0.015655008011125134,acc_loss=1.7465060949325562,val_acc=0.015710026354738112,val_loss=1.5930027216672897
acc_train=0.014121751271688207,acc_loss=1.5901670455932617,val_acc=0.007543603409868809,val_loss=1.599535509943962
acc_train=0.011953851542508139,acc_loss=1.5126670598983765,val_acc=0.007582571270314735,val_loss=1.6021919809281826
acc_train=0.013841273768746406,acc_loss=1.675304889678955,val_acc=0.01804874626213198,val_loss=1.5846390128135681
acc_train=0.015173605851059304,acc_loss=1.597468614578247,val_acc=0.0095699120435691,val_loss=1.5975470654666424
acc_train=0.010108177775188588,acc_loss=1.5140076875686646,val_acc=0.017275474051700067,val_loss=1.5789724625647068
acc_train=0.015053836445471154,acc_loss=1.640433430671692,val_acc=0.013044362913794022,val_loss=1.5775738209486008
acc_train=0.015757223223673768,acc_loss=1.6842262744903564,val_acc=0.015545161278378834,val_loss=1.5904525630176067
acc_train=0.016751683065030196,acc_loss=1.5815544128417969,val_acc=0.006583598719714731,val_loss=1.600314874202013
acc_train=0.013054396878325025,acc_loss=1.584136724472046,val_acc=0.017246579864035702,val_loss=1.5871008448302746
acc_train=0.01392207105995735,acc_loss=1.599718689918518,val_acc=0.0031338221958571964,val_loss=1.676512710750103
acc_train=0.009097153617914081,acc_loss=1.556746006011963,val_acc=0.015121723977080836,val_loss=1.5817242302000523
acc_train=0.021051276796089462,acc_loss=1.3858439922332764,val_acc=0.016346392821621807,val_loss=1.576217409223318
acc_train=0.013018431012000637,acc_loss=1.5456072092056274,val_acc=0.008022813513770908,val_loss=1.5866951681673527
acc_train=0.00802203816737831,acc_loss=1.5367387533187866,val_acc=0.01733049597772658,val_loss=1.5658918656408787
acc_train=0.017908133521541268,acc_loss=1.64216947555542,val_acc=0.01454246363077542,val_loss=1.6172855645418167
acc_train=0.014936626891353536,acc_loss=1.534040927886963,val_acc=0.014845906788008427,val_loss=1.5706023573875427
acc_train=0.015343514735402304,acc_loss=1.5951573848724365,val_acc=0.015345999029530915,val_loss=1.5759327746927738
acc_train=0.015442941201333953,acc_loss=1.581875205039978,val_acc=0.01098310277592576,val_loss=1.5853373818099499
acc_train=0.01865663902528096,acc_loss=1.5404783487319946,val_acc=0.006803487577410033,val_loss=1.6037799939513206
acc_train=0.005879618845837628,acc_loss=1.5648924112319946,val_acc=0.008076758332937847,val_loss=1.5998113416135311
acc_train=0.0048950852983863135,acc_loss=1.5749449729919434,val_acc=0.007581975809681679,val_loss=1.58706696331501
acc_train=0.011450349716718758,acc_loss=1.5822911262512207,val_acc=0.01748308095415897,val_loss=1.569953229278326
acc_train=0.018635591102298718,acc_loss=1.6084128618240356,val_acc=0.01074859949563024,val_loss=1.586936917155981
acc_train=0.007923999562317877,acc_loss=1.6830263137817383,val_acc=0.01715479423662749,val_loss=1.583332933485508
acc_train=0.02141014828800557,acc_loss=1.49898362159729,val_acc=0.012861772797865434,val_loss=1.5788775645196438
acc_train=0.012229318380103124,acc_loss=1.6143466234207153,val_acc=0.005016755983537607,val_loss=1.60203592851758
acc_train=0.009145925627974068,acc_loss=1.6014894247055054,val_acc=0.017646439823461445,val_loss=1.5862380228936672
acc_train=0.019962104222815556,acc_loss=1.5680564641952515,val_acc=0.012693794131792016,val_loss=1.5788796804845333
acc_train=0.015231680666530082,acc_loss=1.5753817558288574,val_acc=0.009009338695669892,val_loss=1.5916906334459782
acc_train=0.004724698756049238,acc_loss=1.6442402601242065,val_acc=0.005098003960725007,val_loss=1.6291443146765232
acc_train=0.00197443451678872,acc_loss=1.4322012662887573,val_acc=0.0055827889594631495,val_loss=1.621935747563839
acc_train=0.011318645503172848,acc_loss=1.630439281463623,val_acc=0.017782661801310537,val_loss=1.5853261686861515
acc_train=0.016804941711730456,acc_loss=1.5985456705093384,val_acc=0.016435974316256215,val_loss=1.5766476020216942
acc_train=0.016169349690888384,acc_loss=1.6513702869415283,val_acc=0.005086057123169001,val_loss=1.6225588135421276
acc_train=0.006626909356234207,acc_loss=1.6089712381362915,val_acc=0.01681326829371774,val_loss=1.5897573754191399
acc_train=0.01337768044302835,acc_loss=1.6423505544662476,val_acc=0.003601766062466342,val_loss=1.6297633163630962
acc_train=0.0077731016710045325,acc_loss=1.7131829261779785,val_acc=0.005336667406557847,val_loss=1.633593775331974
acc_train=0.007082803613972084,acc_loss=1.5136562585830688,val_acc=0.005251878971966114,val_loss=1.6163888424634933
acc_train=0.015069469991544761,acc_loss=1.667894721031189,val_acc=0.006327934856637405,val_loss=1.6287601999938488
acc_train=0.003764675193653821,acc_loss=1.6238594055175781,val_acc=0.012389388353408942,val_loss=1.6030946001410484
acc_train=0.01530317400901928,acc_loss=1.636773943901062,val_acc=0.010372385488239445,val_loss=1.5965441912412643
